scenario,forecast_basis,horizon,mechanism,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
voluntary_pools,probability_weighted,year_1,dac,net_causal_cash,USD,200000,69531160860,172.923218032,3.77219302879,-0.189362097505,0,0,47.8739043113,314.499182117,823.651820579,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,new_cash,USD,200000,69531160860,295.906511454,11.6972895287,0,0,0.0786619419042,104.169074854,610.820964961,1443.55249394,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,ordinary_action_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,personal_income_transfers,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,processor_fees,USD,200000,69531160860,26.2471691824,1.23663079971,0,0,0.00940992999817,10.2825304509,59.5792200545,127.666701949,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,redirect_cleared_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,redirect_matcher_addon_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,redirect_payment_settlement_loss,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,redirect_settled_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,refund_losses,USD,200000,69531160860,8.70153393316,0.192962729762,0,0,0.00109913444419,2.04976954972,12.7766991162,32.8065525904,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,rescued_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,review_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,security_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,skilled_work_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,successful_dac_projects,projects,200000,69531160860,0.485046386596,0.0161810992586,0,0,0.000115953295042,0.0950797443824,0.457030554954,1.40642322094,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,support_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,support_review_coordination_hours,hours,200000,69531160860,36.4525831173,16.2703948818,0.972013358478,1.95879892786,5.75739406023,40.6509861916,87.2549771826,134.771066577,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,timing_only_shifts,USD,200000,69531160860,20.3004207807,0.251214964563,0,0,0,4.6536910705,32.9274896343,90.5250260427,0.35423,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,unmatched_fallback_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,dac,within_high_impact_reallocation,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,api_costs,USD,200000,69531160860,866.550882249,671.231550701,74.7974262347,129.700739365,297.325114361,1258.90291734,1919.40731521,2328.63923358,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,bonus_transfer_fees,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,cash_operating_costs,USD,200000,69531160860,6845.88959663,5829.92704624,678.656285265,1171.69754516,2572.41556663,10169.4232679,14095.4325087,16466.768014,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,cause_directed_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,chargeback_losses,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,cloud_costs,USD,200000,69531160860,868.698381201,674.286993438,75.6428578785,130.728691814,299.319879599,1263.21731478,1919.5135918,2324.18148055,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_complementary_role_coacts,groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_consumption_change,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_dietary_animal_product,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_direct_trades,commitments,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_same_action_coacts,groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_skilled_work,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,completed_transport_carbon,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_bonus_paid,USD_internal_transfer,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_free_reserve,USD_reserve_state,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_funding_lost_to_surcharge,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_gross_threshold,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_pledge_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_project_funding,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_project_target,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_reserve_cash,USD_reserve_state,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_returned_or_cancelled_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,donation_displacement,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,failed_settlement_losses,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,gross_planned_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,lapsed_dac_projects,projects,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,legal_cash_costs,USD,200000,69531160860,930.499814013,667.438252491,69.1391821365,123.077500538,289.193184549,1345.91096129,2163.38827701,2681.86655965,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,net_causal_cash,USD,200000,69531160860,-6845.88959663,-5829.92704624,-16466.768014,-14095.4325087,-10169.4232679,-2572.41556663,-1171.69754516,-678.656285265,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,new_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,ordinary_action_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,personal_income_transfers,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,processor_fees,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,redirect_cleared_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,redirect_matcher_addon_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,redirect_payment_settlement_loss,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,redirect_settled_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,refund_losses,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,rescued_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,review_cash_costs,USD,200000,69531160860,1366.58294274,1018.7261174,113.357820466,196.597117351,455.7760876,1976.09554122,3096.64760632,3786.22219337,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,security_cash_costs,USD,200000,69531160860,931.704658356,670.996923394,69.7269198384,122.301607142,291.117031343,1350.80707426,2163.98915611,2667.70768779,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,skilled_work_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,successful_dac_projects,projects,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,support_cash_costs,USD,200000,69531160860,1881.85291808,1390.89424125,149.992276115,262.364209945,612.303861675,2721.02271865,4306.35390168,5282.82403879,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,support_review_coordination_hours,hours,200000,69531160860,21063.5009397,19087.7911274,2767.88398578,4752.49744302,10134.4759458,29838.7559416,40304.5683079,46564.4017322,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,timing_only_shifts,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,unmatched_fallback_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_1,platform_shared,within_high_impact_reallocation,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,api_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,bonus_transfer_fees,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,cash_operating_costs,USD,200000,69531160860,9494.74854201,2182.14835506,0,0,114.529463578,10039.372906,26635.5657682,43422.3786417,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,cause_directed_cash,USD,200000,69531160860,154833.395889,40566.6665576,0,0,2151.04538386,180024.547627,453902.517903,706481.197491,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,chargeback_losses,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,cloud_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_complementary_role_coacts,groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_consumption_change,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_dietary_animal_product,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_direct_trades,commitments,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_same_action_coacts,groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_skilled_work,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,completed_transport_carbon,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_bonus_paid,USD_internal_transfer,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_free_reserve,USD_reserve_state,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_funding_lost_to_surcharge,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_gross_threshold,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_pledge_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_project_funding,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_project_target,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_reserve_cash,USD_reserve_state,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_returned_or_cancelled_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,donation_displacement,USD,200000,69531160860,1028.22231222,123.73602124,0,0,5.08507896606,753.201523212,2593.88836314,4862.05165933,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,failed_settlement_losses,USD,200000,69531160860,4979.12309386,784.8143764,0,0,38.2860835716,4121.41381592,12779.7554808,23333.2139748,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,gross_planned_principal,USD,200000,69531160860,864298.559251,621730.634603,0,0,133314.418036,1336517.57762,2123760.44878,2625330.42336,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,lapsed_dac_projects,projects,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,legal_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,net_causal_cash,USD,200000,69531160860,110133.217438,28524.9015695,0,0,1511.26400492,126706.795455,322424.830683,503045.332829,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,new_cash,USD,200000,69531160860,4107.00841475,544.268546894,0,0,22.1688767114,3253.56153521,10909.9820993,20004.7764751,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,ordinary_action_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,personal_income_transfers,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,processor_fees,USD,200000,69531160860,4515.62544815,1090.97689302,0,0,57.380835814,4971.58769688,12993.0367367,20690.210766,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,redirect_cleared_principal,USD,200000,69531160860,143479.921958,38004.3230849,0,0,2033.43685159,167894.474058,420557.229087,654269.35861,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,redirect_matcher_addon_cash,USD,200000,69531160860,16332.5970248,2956.03896041,0,0,138.242432889,15518.2141464,45810.161505,78646.4751817,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,redirect_payment_settlement_loss,USD,200000,69531160860,4979.12309386,784.8143764,0,0,38.2860835716,4121.41381592,12779.7554808,23333.2139748,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,redirect_settled_principal,USD,200000,69531160860,139008.48238,36772.4669088,0,0,1964.49459696,162355.661424,407643.304872,633716.44297,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,refund_losses,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,rescued_cash,USD,200000,69531160860,116549.179877,30549.3011015,0,0,1626.7858453,135205.762077,341796.39349,531972.336802,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,review_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,security_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,skilled_work_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,successful_dac_projects,projects,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,support_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,support_review_coordination_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,timing_only_shifts,USD,200000,69531160860,276.710854429,13.6176617092,0,0,0,157.45820971,675.064428672,1372.64805986,0.309825,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,unmatched_fallback_cash,USD,200000,69531160860,720818.637293,545616.54111,0,0,126932.46391,1112433.64859,1717338.12633,2119123.86547,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,redirect,within_high_impact_reallocation,USD,200000,69531160860,22459.3025022,4358.96667814,0,0,216.252000079,21357.0534527,61694.2214977,105530.564773,0.1794,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,api_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,bonus_transfer_fees,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,cash_operating_costs,USD,200000,69531160860,329.884890891,0.463004971381,0,0,0,80.7305622246,608.609238112,1519.07173851,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,cause_directed_cash,USD,200000,69531160860,4012.29503536,5.92518548495,0,0,0,1025.93617651,7617.22547381,18913.9655324,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,chargeback_losses,USD,200000,69531160860,36.4795770268,0.01965345832,0,0,0,4.38506327968,41.9687376753,122.237988523,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,cloud_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_complementary_role_coacts,groups,200000,69531160860,0.449354461257,0.000219911664702,0,0,0,0.0572374580521,0.562047156155,1.60815940728,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_consumption_change,commitments_or_groups,200000,69531160860,10.6428042506,0.0133840014473,0,0,0,2.33346496884,17.9479481106,46.5381206095,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_dietary_animal_product,commitments_or_groups,200000,69531160860,13.3035053133,0.0167300018091,0,0,0,2.91683121105,22.4349351382,58.1726507619,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_direct_trades,commitments,200000,69531160860,54.6719352478,0.0696147844505,0,0,0,12.1714486057,93.4404902402,241.074838986,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69531160860,10.6428042506,0.0133840014473,0,0,0,2.33346496884,17.9479481106,46.5381206095,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_same_action_coacts,groups,200000,69531160860,1.94341290882,0.00126344404226,0,0,0,0.289385240764,2.66408296712,7.48925748518,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_skilled_work,commitments_or_groups,200000,69531160860,12.7196849068,0.0133130823938,0,0,0,2.52634258333,20.3911743384,53.7906643303,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,completed_transport_carbon,commitments_or_groups,200000,69531160860,9.75590389643,0.0122686679933,0,0,0,2.13900955477,16.452285768,42.6599438921,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_bonus_paid,USD_internal_transfer,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_free_reserve,USD_reserve_state,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_funding_lost_to_surcharge,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_gross_threshold,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_pledge_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
